time,total_AbsAbun,Shannon,BrayCurtis,BrayCurtis_delta_t,kld,jsd
364.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
365.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
366.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
367.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
368.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
369.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
370.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
371.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
372.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
373.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
374.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
375.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
376.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
377.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
378.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
379.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
380.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
381.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
382.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
383.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
384.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
385.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
386.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
387.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
388.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
389.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
390.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
391.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
392.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
393.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
394.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
395.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
396.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.2,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.3,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.4,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.5,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.6,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.7,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.8,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
397.9,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
398,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
398.1,46.8487,1.59272,3.42437e-15,0,-8.65621e-12,-8.65621e-12
